sale_id,event_id,customer_id,reseller_id,sale_date,ticket_type,quantity,unit_price,discount_amount,gross_revenue,net_revenue,payment_status,created_at,updated_at
1699,11,6,,2024-10-14,Standard,3,250.0,0.0,750.0,750.0,Paid,2024-10-14T00:00:00,2024-10-19T00:00:00
1700,2,98,1,2024-09-02,Early Bird,3,67.5,0.0,202.5,202.5,Paid,2024-09-02T00:00:00,2024-09-05T00:00:00
1701,51,14,10,2024-03-28,Premium,5,100.0,0.0,500.0,500.0,Paid,2024-03-28T00:00:00,2024-03-30T00:00:00
1702,25,134,4,2024-04-24,Premium,1,240.0,24.0,240.0,216.0,Paid,2024-04-24T00:00:00,2024-04-28T00:00:00
1703,53,252,4,2024-10-03,Standard,5,180.0,135.0,900.0,765.0,Paid,2024-10-03T00:00:00,2024-10-04T00:00:00
1704,53,195,5,2024-07-16,Early Bird,3,180.0,0.0,540.0,540.0,Paid,2024-07-16T00:00:00,2024-07-20T00:00:00
1705,28,134,,2024-07-01,Premium,1,160.0,0.0,160.0,160.0,Refunded,2024-07-01T00:00:00,2024-07-03T00:00:00
1706,41,77,8,2024-07-18,Early Bird,1,100.0,10.0,100.0,90.0,Refunded,2024-07-18T00:00:00,2024-07-22T00:00:00
1707,8,117,8,2024-12-16,VIP,4,180.0,72.0,720.0,648.0,Paid,2024-12-16T00:00:00,2024-12-21T00:00:00
1708,4,283,,2024-05-25,Standard,3,135.0,60.75,405.0,344.25,Refunded,2024-05-25T00:00:00,2024-05-25T00:00:00
1709,27,182,9,2024-12-18,Standard,2,110.0,33.0,220.0,187.0,Pending,2024-12-18T00:00:00,2024-12-23T00:00:00
1710,55,32,1,2024-08-24,VIP,5,135.0,33.75,675.0,641.25,Paid,2024-08-24T00:00:00,2024-08-24T00:00:00
1711,56,271,8,2024-05-28,Standard,3,60.0,0.0,180.0,180.0,Paid,2024-05-28T00:00:00,2024-06-02T00:00:00
1712,47,128,7,2024-12-16,Premium,2,240.0,72.0,480.0,408.0,Refunded,2024-12-16T00:00:00,2024-12-21T00:00:00
1713,49,125,4,2024-12-27,Premium,5,80.0,60.0,400.0,340.0,Paid,2024-12-27T00:00:00,2024-12-28T00:00:00
1714,45,293,8,2024-08-04,VIP,5,150.0,37.5,750.0,712.5,Refunded,2024-08-04T00:00:00,2024-08-06T00:00:00
1715,11,271,5,2025-01-07,Early Bird,2,275.0,27.5,550.0,522.5,Paid,2025-01-07T00:00:00,2025-01-07T00:00:00
1716,20,200,,2024-09-12,VIP,3,80.0,36.0,240.0,204.0,Refunded,2024-09-12T00:00:00,2024-09-13T00:00:00
1717,23,207,2,2024-10-01,Premium,3,100.0,0.0,300.0,300.0,Paid,2024-10-01T00:00:00,2024-10-03T00:00:00
1718,35,44,,2024-11-28,Early Bird,2,50.0,5.0,100.0,95.0,Refunded,2024-11-28T00:00:00,2024-11-30T00:00:00
1719,27,56,3,2024-10-04,VIP,3,100.0,0.0,300.0,300.0,Paid,2024-10-04T00:00:00,2024-10-08T00:00:00
1720,45,69,5,2024-07-22,Early Bird,5,135.0,67.5,675.0,607.5,Pending,2024-07-22T00:00:00,2024-07-27T00:00:00
1721,4,30,10,2024-04-15,VIP,3,120.0,36.0,360.0,324.0,Paid,2024-04-15T00:00:00,2024-04-16T00:00:00
1722,59,132,8,2024-10-13,VIP,2,150.0,15.0,300.0,285.0,Paid,2024-10-13T00:00:00,2024-10-16T00:00:00
1723,47,233,1,2024-12-21,Early Bird,2,160.0,0.0,320.0,320.0,Paid,2024-12-21T00:00:00,2024-12-25T00:00:00
1724,4,102,10,2024-04-24,Early Bird,2,135.0,0.0,270.0,270.0,Paid,2024-04-24T00:00:00,2024-04-25T00:00:00
1725,26,18,6,2024-07-04,Standard,3,67.5,0.0,202.5,202.5,Paid,2024-07-04T00:00:00,2024-07-08T00:00:00
1726,49,237,1,2024-11-17,Early Bird,4,100.0,60.0,400.0,340.0,Pending,2024-11-17T00:00:00,2024-11-22T00:00:00
1727,56,14,3,2024-05-11,Standard,1,40.0,2.0,40.0,38.0,Pending,2024-05-11T00:00:00,2024-05-11T00:00:00
1728,22,269,9,2024-06-10,Standard,4,200.0,40.0,800.0,760.0,Paid,2024-06-10T00:00:00,2024-06-15T00:00:00
1729,25,62,4,2024-06-07,Early Bird,4,220.0,88.0,880.0,792.0,Paid,2024-06-07T00:00:00,2024-06-11T00:00:00
1730,44,30,2,2024-11-10,Standard,4,50.0,20.0,200.0,180.0,Paid,2024-11-10T00:00:00,2024-11-14T00:00:00
1731,5,277,1,2024-09-16,VIP,1,120.0,12.0,120.0,108.0,Paid,2024-09-16T00:00:00,2024-09-17T00:00:00
1732,26,72,9,2024-07-19,Early Bird,4,75.0,0.0,300.0,300.0,Paid,2024-07-19T00:00:00,2024-07-20T00:00:00
1733,53,123,1,2024-07-21,Early Bird,2,135.0,13.5,270.0,256.5,Paid,2024-07-21T00:00:00,2024-07-23T00:00:00
1734,22,151,,2024-07-26,Premium,1,200.0,20.0,200.0,180.0,Pending,2024-07-26T00:00:00,2024-07-30T00:00:00
1735,27,122,5,2024-10-10,Early Bird,1,100.0,0.0,100.0,100.0,Refunded,2024-10-10T00:00:00,2024-10-13T00:00:00
1736,28,66,1,2024-05-20,Early Bird,1,240.0,0.0,240.0,240.0,Paid,2024-05-20T00:00:00,2024-05-20T00:00:00
1737,13,200,5,2024-09-30,Early Bird,1,120.0,6.0,120.0,114.0,Pending,2024-09-30T00:00:00,2024-09-30T00:00:00
1738,53,234,10,2024-07-02,Standard,1,165.0,8.25,165.0,156.75,Paid,2024-07-02T00:00:00,2024-07-07T00:00:00
1739,14,183,5,2024-06-27,Standard,2,45.0,9.0,90.0,81.0,Refunded,2024-06-27T00:00:00,2024-07-01T00:00:00
1740,36,249,7,2025-01-05,Early Bird,4,240.0,0.0,960.0,960.0,Pending,2025-01-05T00:00:00,2025-01-10T00:00:00
1741,58,21,4,2024-09-21,Standard,5,225.0,112.5,1125.0,1012.5,Paid,2024-09-21T00:00:00,2024-09-23T00:00:00
1742,58,176,3,2024-07-31,VIP,1,300.0,45.0,300.0,255.0,Paid,2024-07-31T00:00:00,2024-08-03T00:00:00
1743,56,24,6,2024-04-23,Premium,5,60.0,15.0,300.0,285.0,Paid,2024-04-23T00:00:00,2024-04-28T00:00:00
1744,24,190,10,2024-07-01,Early Bird,1,60.0,0.0,60.0,60.0,Paid,2024-07-01T00:00:00,2024-07-05T00:00:00
1745,53,147,4,2024-10-15,Premium,5,150.0,0.0,750.0,750.0,Paid,2024-10-15T00:00:00,2024-10-20T00:00:00
1746,29,294,9,2024-12-22,Early Bird,5,135.0,101.25,675.0,573.75,Pending,2024-12-22T00:00:00,2024-12-26T00:00:00
1747,52,268,1,2024-08-04,VIP,3,180.0,81.0,540.0,459.0,Paid,2024-08-04T00:00:00,2024-08-08T00:00:00
1748,51,170,2,2024-06-04,Standard,5,110.0,27.5,550.0,522.5,Paid,2024-06-04T00:00:00,2024-06-04T00:00:00
1749,50,98,2,2024-10-21,Standard,3,60.0,9.0,180.0,171.0,Paid,2024-10-21T00:00:00,2024-10-22T00:00:00
1750,19,287,9,2024-10-07,Standard,2,110.0,33.0,220.0,187.0,Refunded,2024-10-07T00:00:00,2024-10-11T00:00:00
1751,45,61,6,2024-09-22,Early Bird,5,165.0,41.25,825.0,783.75,Refunded,2024-09-22T00:00:00,2024-09-22T00:00:00
1752,42,117,8,2024-09-21,Premium,2,45.0,9.0,90.0,81.0,Paid,2024-09-21T00:00:00,2024-09-26T00:00:00
1753,43,288,10,2024-07-18,Standard,3,67.5,10.12,202.5,192.38,Paid,2024-07-18T00:00:00,2024-07-18T00:00:00
1754,58,223,9,2024-08-26,VIP,4,200.0,40.0,800.0,760.0,Paid,2024-08-26T00:00:00,2024-08-30T00:00:00
1755,52,76,8,2024-06-05,Early Bird,2,165.0,33.0,330.0,297.0,Paid,2024-06-05T00:00:00,2024-06-05T00:00:00
1756,51,209,5,2024-05-11,Standard,4,120.0,72.0,480.0,408.0,Paid,2024-05-11T00:00:00,2024-05-11T00:00:00
1757,36,271,3,2024-11-28,VIP,4,160.0,32.0,640.0,608.0,Pending,2024-11-28T00:00:00,2024-11-30T00:00:00
1758,60,205,4,2024-06-07,Premium,1,150.0,7.5,150.0,142.5,Paid,2024-06-07T00:00:00,2024-06-11T00:00:00
1759,51,21,10,2024-04-13,Standard,3,120.0,36.0,360.0,324.0,Paid,2024-04-13T00:00:00,2024-04-16T00:00:00
1760,49,201,9,2024-12-23,Early Bird,1,80.0,12.0,80.0,68.0,Paid,2024-12-23T00:00:00,2024-12-23T00:00:00
1761,8,42,1,2024-10-01,Premium,4,240.0,48.0,960.0,912.0,Pending,2024-10-01T00:00:00,2024-10-03T00:00:00
1762,53,271,6,2024-07-08,Standard,1,120.0,0.0,120.0,120.0,Pending,2024-07-08T00:00:00,2024-07-13T00:00:00
1763,18,28,5,2024-10-10,Early Bird,3,120.0,0.0,360.0,360.0,Refunded,2024-10-10T00:00:00,2024-10-11T00:00:00
1764,56,211,10,2024-04-28,Premium,5,45.0,33.75,225.0,191.25,Paid,2024-04-28T00:00:00,2024-05-03T00:00:00
1765,24,226,7,2024-08-20,Early Bird,3,75.0,0.0,225.0,225.0,Pending,2024-08-20T00:00:00,2024-08-22T00:00:00
1766,26,211,6,2024-09-04,Premium,1,82.5,4.12,82.5,78.38,Pending,2024-09-04T00:00:00,2024-09-05T00:00:00
1767,23,243,10,2025-01-03,Early Bird,5,80.0,60.0,400.0,340.0,Paid,2025-01-03T00:00:00,2025-01-04T00:00:00
1768,37,204,,2024-04-22,VIP,5,200.0,100.0,1000.0,900.0,Paid,2024-04-22T00:00:00,2024-04-23T00:00:00
1769,13,161,2,2024-12-25,VIP,4,90.0,0.0,360.0,360.0,Paid,2024-12-25T00:00:00,2024-12-26T00:00:00
1770,23,41,8,2024-09-10,Early Bird,4,80.0,48.0,320.0,272.0,Paid,2024-09-10T00:00:00,2024-09-11T00:00:00
1771,55,84,9,2024-08-27,Standard,2,120.0,0.0,240.0,240.0,Refunded,2024-08-27T00:00:00,2024-08-27T00:00:00
1772,15,240,2,2024-08-02,Early Bird,4,180.0,72.0,720.0,648.0,Pending,2024-08-02T00:00:00,2024-08-06T00:00:00
1773,23,39,7,2024-11-18,VIP,1,90.0,4.5,90.0,85.5,Paid,2024-11-18T00:00:00,2024-11-20T00:00:00
1774,38,73,,2024-10-10,Early Bird,2,90.0,18.0,180.0,162.0,Paid,2024-10-10T00:00:00,2024-10-14T00:00:00
1775,3,28,4,2024-09-14,Premium,1,165.0,16.5,165.0,148.5,Refunded,2024-09-14T00:00:00,2024-09-15T00:00:00
1776,44,56,8,2024-11-05,Premium,1,55.0,8.25,55.0,46.75,Refunded,2024-11-05T00:00:00,2024-11-10T00:00:00
1777,51,8,1,2024-05-18,Premium,5,90.0,22.5,450.0,427.5,Paid,2024-05-18T00:00:00,2024-05-21T00:00:00
1778,58,100,1,2024-06-26,VIP,5,300.0,75.0,1500.0,1425.0,Pending,2024-06-26T00:00:00,2024-06-29T00:00:00
1779,11,225,10,2024-10-28,Premium,5,250.0,187.5,1250.0,1062.5,Refunded,2024-10-28T00:00:00,2024-10-29T00:00:00
1780,56,91,8,2024-04-03,VIP,5,45.0,0.0,225.0,225.0,Refunded,2024-04-03T00:00:00,2024-04-03T00:00:00
1781,22,279,7,2024-08-19,Early Bird,5,275.0,0.0,1375.0,1375.0,Refunded,2024-08-19T00:00:00,2024-08-24T00:00:00
1782,60,255,6,2024-08-27,Premium,4,165.0,0.0,660.0,660.0,Refunded,2024-08-27T00:00:00,2024-08-31T00:00:00
1783,50,193,,2024-09-12,Premium,2,40.0,8.0,80.0,72.0,Paid,2024-09-12T00:00:00,2024-09-17T00:00:00
1784,54,82,5,2024-12-28,Standard,2,180.0,36.0,360.0,324.0,Refunded,2024-12-28T00:00:00,2025-01-02T00:00:00
1785,56,230,8,2024-04-24,Standard,3,40.0,12.0,120.0,108.0,Paid,2024-04-24T00:00:00,2024-04-27T00:00:00
1786,37,293,1,2024-07-01,Premium,1,300.0,15.0,300.0,285.0,Paid,2024-07-01T00:00:00,2024-07-05T00:00:00
1787,26,221,3,2024-07-28,VIP,5,60.0,30.0,300.0,270.0,Pending,2024-07-28T00:00:00,2024-07-28T00:00:00
1788,11,118,9,2024-12-24,Early Bird,1,250.0,0.0,250.0,250.0,Pending,2024-12-24T00:00:00,2024-12-29T00:00:00
1789,45,173,4,2024-08-23,Standard,5,150.0,37.5,750.0,712.5,Paid,2024-08-23T00:00:00,2024-08-25T00:00:00
1790,23,226,,2024-11-09,Standard,5,120.0,90.0,600.0,510.0,Paid,2024-11-09T00:00:00,2024-11-10T00:00:00
1791,16,245,6,2024-05-29,Premium,5,55.0,41.25,275.0,233.75,Pending,2024-05-29T00:00:00,2024-06-03T00:00:00
1792,12,40,6,2025-02-03,Standard,5,165.0,82.5,825.0,742.5,Refunded,2025-02-03T00:00:00,2025-02-06T00:00:00
1793,40,295,9,2024-09-01,Early Bird,4,55.0,11.0,220.0,209.0,Pending,2024-09-01T00:00:00,2024-09-04T00:00:00
1794,46,296,8,2024-10-07,Premium,2,90.0,18.0,180.0,162.0,Refunded,2024-10-07T00:00:00,2024-10-12T00:00:00
1795,3,96,6,2024-09-17,Premium,5,150.0,0.0,750.0,750.0,Paid,2024-09-17T00:00:00,2024-09-17T00:00:00
1796,45,170,6,2024-08-21,Early Bird,1,150.0,22.5,150.0,127.5,Pending,2024-08-21T00:00:00,2024-08-21T00:00:00
1797,2,91,8,2024-06-18,VIP,1,67.5,6.75,67.5,60.75,Paid,2024-06-18T00:00:00,2024-06-20T00:00:00
1798,17,202,9,2025-01-07,Premium,5,82.5,61.88,412.5,350.62,Paid,2025-01-07T00:00:00,2025-01-09T00:00:00
1799,53,127,10,2024-07-09,Premium,5,150.0,37.5,750.0,712.5,Pending,2024-07-09T00:00:00,2024-07-14T00:00:00
1800,37,280,3,2024-04-03,Standard,3,275.0,41.25,825.0,783.75,Paid,2024-04-03T00:00:00,2024-04-06T00:00:00
1801,11,173,8,2024-12-07,Early Bird,1,250.0,12.5,250.0,237.5,Paid,2024-12-07T00:00:00,2024-12-09T00:00:00
1802,25,114,9,2024-06-28,Premium,5,180.0,135.0,900.0,765.0,Paid,2024-06-28T00:00:00,2024-07-02T00:00:00
1803,39,55,8,2024-10-11,Early Bird,3,160.0,24.0,480.0,456.0,Paid,2024-10-11T00:00:00,2024-10-13T00:00:00
1804,2,287,6,2024-06-22,VIP,4,90.0,36.0,360.0,324.0,Paid,2024-06-22T00:00:00,2024-06-26T00:00:00
1805,21,4,3,2024-09-11,Premium,4,200.0,80.0,800.0,720.0,Paid,2024-09-11T00:00:00,2024-09-16T00:00:00
1806,40,247,1,2024-10-24,Early Bird,5,60.0,0.0,300.0,300.0,Paid,2024-10-24T00:00:00,2024-10-24T00:00:00
1807,13,20,4,2024-11-14,Standard,3,120.0,18.0,360.0,342.0,Paid,2024-11-14T00:00:00,2024-11-15T00:00:00
1808,26,56,7,2024-08-16,VIP,1,75.0,7.5,75.0,67.5,Paid,2024-08-16T00:00:00,2024-08-17T00:00:00
1809,7,244,6,2024-10-31,Standard,2,100.0,10.0,200.0,190.0,Paid,2024-10-31T00:00:00,2024-11-03T00:00:00
1810,29,137,9,2024-10-07,Premium,3,120.0,0.0,360.0,360.0,Paid,2024-10-07T00:00:00,2024-10-09T00:00:00
1811,50,234,2,2024-09-14,Early Bird,1,40.0,4.0,40.0,36.0,Pending,2024-09-14T00:00:00,2024-09-18T00:00:00
1812,8,31,8,2024-10-18,Premium,5,240.0,180.0,1200.0,1020.0,Refunded,2024-10-18T00:00:00,2024-10-18T00:00:00
1813,18,84,6,2024-09-04,Premium,2,90.0,18.0,180.0,162.0,Paid,2024-09-04T00:00:00,2024-09-08T00:00:00
1814,52,299,5,2024-05-28,Early Bird,4,165.0,0.0,660.0,660.0,Refunded,2024-05-28T00:00:00,2024-06-01T00:00:00
1815,29,173,7,2024-12-19,VIP,3,135.0,20.25,405.0,384.75,Paid,2024-12-19T00:00:00,2024-12-23T00:00:00
1816,41,148,5,2024-07-18,Premium,5,110.0,55.0,550.0,495.0,Pending,2024-07-18T00:00:00,2024-07-19T00:00:00
1817,20,14,5,2024-10-03,Premium,1,80.0,12.0,80.0,68.0,Paid,2024-10-03T00:00:00,2024-10-03T00:00:00
1818,3,119,9,2024-12-08,Standard,3,150.0,22.5,450.0,427.5,Paid,2024-12-08T00:00:00,2024-12-09T00:00:00
1819,42,107,1,2024-07-27,Standard,1,50.0,5.0,50.0,45.0,Paid,2024-07-27T00:00:00,2024-07-29T00:00:00
1820,31,94,8,2024-08-29,Standard,5,45.0,33.75,225.0,191.25,Paid,2024-08-29T00:00:00,2024-08-31T00:00:00
1821,19,252,6,2024-09-28,Premium,5,120.0,90.0,600.0,510.0,Refunded,2024-09-28T00:00:00,2024-10-03T00:00:00
1822,60,212,4,2024-08-14,Premium,4,165.0,99.0,660.0,561.0,Paid,2024-08-14T00:00:00,2024-08-15T00:00:00
1823,24,108,4,2024-06-01,Standard,5,67.5,33.75,337.5,303.75,Pending,2024-06-01T00:00:00,2024-06-02T00:00:00
1824,52,98,2,2024-06-09,Standard,2,180.0,0.0,360.0,360.0,Paid,2024-06-09T00:00:00,2024-06-10T00:00:00
1825,39,194,,2025-01-01,Standard,1,200.0,0.0,200.0,200.0,Paid,2025-01-01T00:00:00,2025-01-05T00:00:00
1826,16,284,3,2024-07-29,Early Bird,3,55.0,8.25,165.0,156.75,Paid,2024-07-29T00:00:00,2024-07-29T00:00:00
1827,35,234,10,2025-02-02,Premium,4,55.0,0.0,220.0,220.0,Paid,2025-02-02T00:00:00,2025-02-04T00:00:00
1828,31,137,8,2024-07-05,Early Bird,3,50.0,15.0,150.0,135.0,Paid,2024-07-05T00:00:00,2024-07-08T00:00:00
1829,10,47,2,2024-05-01,Early Bird,5,200.0,100.0,1000.0,900.0,Refunded,2024-05-01T00:00:00,2024-05-06T00:00:00
1830,36,94,8,2024-12-29,Early Bird,1,220.0,0.0,220.0,220.0,Paid,2024-12-29T00:00:00,2025-01-03T00:00:00
1831,31,227,3,2024-08-11,Premium,1,55.0,2.75,55.0,52.25,Pending,2024-08-11T00:00:00,2024-08-16T00:00:00
1832,38,80,2,2024-09-23,Premium,1,75.0,3.75,75.0,71.25,Refunded,2024-09-23T00:00:00,2024-09-24T00:00:00
1833,7,156,10,2024-08-26,Premium,4,100.0,0.0,400.0,400.0,Pending,2024-08-26T00:00:00,2024-08-30T00:00:00
1834,10,296,3,2024-07-20,Premium,2,250.0,50.0,500.0,450.0,Paid,2024-07-20T00:00:00,2024-07-24T00:00:00
1835,20,238,10,2024-11-16,Early Bird,4,80.0,48.0,320.0,272.0,Paid,2024-11-16T00:00:00,2024-11-17T00:00:00
1836,52,171,9,2024-08-02,VIP,3,135.0,0.0,405.0,405.0,Paid,2024-08-02T00:00:00,2024-08-06T00:00:00
1837,52,229,2,2024-06-14,Early Bird,4,180.0,0.0,720.0,720.0,Paid,2024-06-14T00:00:00,2024-06-15T00:00:00
1838,37,170,,2024-06-28,Premium,4,200.0,40.0,800.0,760.0,Pending,2024-06-28T00:00:00,2024-07-01T00:00:00
1839,49,168,7,2024-11-14,Premium,4,80.0,16.0,320.0,304.0,Pending,2024-11-14T00:00:00,2024-11-18T00:00:00
1840,59,51,,2024-09-04,Premium,2,135.0,13.5,270.0,256.5,Paid,2024-09-04T00:00:00,2024-09-07T00:00:00
1841,47,20,2,2024-10-09,Standard,1,240.0,12.0,240.0,228.0,Paid,2024-10-09T00:00:00,2024-10-13T00:00:00
1842,32,108,5,2024-08-24,VIP,4,180.0,108.0,720.0,612.0,Pending,2024-08-24T00:00:00,2024-08-26T00:00:00
1843,12,104,,2025-01-07,Standard,5,165.0,0.0,825.0,825.0,Paid,2025-01-07T00:00:00,2025-01-09T00:00:00
1844,16,236,1,2024-05-25,Standard,4,40.0,16.0,160.0,144.0,Paid,2024-05-25T00:00:00,2024-05-26T00:00:00
1845,14,296,2,2024-03-20,Premium,5,40.0,0.0,200.0,200.0,Pending,2024-03-20T00:00:00,2024-03-25T00:00:00
1846,23,245,3,2024-10-13,VIP,1,80.0,8.0,80.0,72.0,Pending,2024-10-13T00:00:00,2024-10-14T00:00:00
1847,4,43,7,2024-04-23,Premium,2,120.0,36.0,240.0,204.0,Pending,2024-04-23T00:00:00,2024-04-26T00:00:00
1848,6,78,,2024-09-19,Premium,1,45.0,6.75,45.0,38.25,Paid,2024-09-19T00:00:00,2024-09-20T00:00:00
1849,11,72,10,2024-12-25,Standard,4,275.0,165.0,1100.0,935.0,Paid,2024-12-25T00:00:00,2024-12-29T00:00:00
1850,50,207,6,2024-09-20,Standard,1,40.0,0.0,40.0,40.0,Paid,2024-09-20T00:00:00,2024-09-21T00:00:00
1851,3,176,2,2024-12-12,Early Bird,5,120.0,90.0,600.0,510.0,Paid,2024-12-12T00:00:00,2024-12-13T00:00:00
1852,60,99,9,2024-06-24,Early Bird,2,120.0,24.0,240.0,216.0,Refunded,2024-06-24T00:00:00,2024-06-26T00:00:00
1853,14,155,10,2024-05-02,Standard,1,45.0,6.75,45.0,38.25,Paid,2024-05-02T00:00:00,2024-05-04T00:00:00
1854,12,203,8,2025-01-25,Premium,1,150.0,0.0,150.0,150.0,Paid,2025-01-25T00:00:00,2025-01-25T00:00:00
1855,37,147,9,2024-04-26,Early Bird,3,225.0,33.75,675.0,641.25,Paid,2024-04-26T00:00:00,2024-04-26T00:00:00
1856,54,195,5,2024-10-05,Standard,5,180.0,90.0,900.0,810.0,Paid,2024-10-05T00:00:00,2024-10-06T00:00:00
1857,46,299,2,2024-10-30,Early Bird,5,120.0,60.0,600.0,540.0,Paid,2024-10-30T00:00:00,2024-10-30T00:00:00
1858,15,218,3,2024-09-09,VIP,1,180.0,18.0,180.0,162.0,Pending,2024-09-09T00:00:00,2024-09-11T00:00:00
1859,35,14,3,2025-01-08,VIP,4,50.0,10.0,200.0,190.0,Paid,2025-01-08T00:00:00,2025-01-13T00:00:00
1860,50,217,,2024-12-05,Standard,1,45.0,6.75,45.0,38.25,Paid,2024-12-05T00:00:00,2024-12-09T00:00:00
1861,11,31,4,2024-11-09,Premium,2,300.0,90.0,600.0,510.0,Pending,2024-11-09T00:00:00,2024-11-13T00:00:00
1862,4,12,9,2024-05-15,Early Bird,1,165.0,24.75,165.0,140.25,Paid,2024-05-15T00:00:00,2024-05-16T00:00:00
1863,9,164,5,2024-09-26,VIP,3,60.0,0.0,180.0,180.0,Paid,2024-09-26T00:00:00,2024-10-01T00:00:00
1864,41,128,,2024-06-09,Standard,1,90.0,9.0,90.0,81.0,Paid,2024-06-09T00:00:00,2024-06-09T00:00:00
1865,40,217,5,2024-09-23,VIP,4,55.0,33.0,220.0,187.0,Pending,2024-09-23T00:00:00,2024-09-23T00:00:00
1866,24,218,4,2024-07-23,Premium,5,75.0,37.5,375.0,337.5,Paid,2024-07-23T00:00:00,2024-07-25T00:00:00
1867,31,223,7,2024-05-18,Standard,1,45.0,4.5,45.0,40.5,Paid,2024-05-18T00:00:00,2024-05-18T00:00:00
1868,36,107,,2025-01-21,Standard,1,240.0,0.0,240.0,240.0,Refunded,2025-01-21T00:00:00,2025-01-25T00:00:00
1869,15,251,1,2024-10-25,Premium,4,220.0,88.0,880.0,792.0,Refunded,2024-10-25T00:00:00,2024-10-29T00:00:00
1870,3,188,10,2024-10-19,Early Bird,1,180.0,0.0,180.0,180.0,Paid,2024-10-19T00:00:00,2024-10-20T00:00:00
1871,38,44,7,2024-10-13,Premium,1,75.0,0.0,75.0,75.0,Pending,2024-10-13T00:00:00,2024-10-13T00:00:00
1872,27,118,7,2024-11-17,VIP,1,90.0,0.0,90.0,90.0,Paid,2024-11-17T00:00:00,2024-11-17T00:00:00
1873,53,154,7,2024-07-02,Premium,3,150.0,45.0,450.0,405.0,Refunded,2024-07-02T00:00:00,2024-07-03T00:00:00
1874,8,223,9,2024-10-17,Premium,2,160.0,0.0,320.0,320.0,Paid,2024-10-17T00:00:00,2024-10-21T00:00:00
1875,56,130,6,2024-05-11,Early Bird,3,55.0,24.75,165.0,140.25,Paid,2024-05-11T00:00:00,2024-05-12T00:00:00
1876,8,103,10,2024-11-05,Early Bird,1,200.0,10.0,200.0,190.0,Paid,2024-11-05T00:00:00,2024-11-08T00:00:00
1877,60,41,2,2024-08-10,VIP,4,165.0,99.0,660.0,561.0,Pending,2024-08-10T00:00:00,2024-08-10T00:00:00
1878,34,30,,2024-09-09,VIP,2,82.5,0.0,165.0,165.0,Refunded,2024-09-09T00:00:00,2024-09-12T00:00:00
1879,28,60,1,2024-08-17,Standard,3,200.0,0.0,600.0,600.0,Refunded,2024-08-17T00:00:00,2024-08-21T00:00:00
1880,32,11,,2024-08-16,VIP,4,120.0,48.0,480.0,432.0,Pending,2024-08-16T00:00:00,2024-08-17T00:00:00
1881,35,2,9,2024-11-17,VIP,5,40.0,20.0,200.0,180.0,Paid,2024-11-17T00:00:00,2024-11-22T00:00:00
1882,46,257,4,2025-01-15,Standard,3,90.0,0.0,270.0,270.0,Pending,2025-01-15T00:00:00,2025-01-17T00:00:00
1883,42,271,9,2024-08-02,Early Bird,5,55.0,41.25,275.0,233.75,Paid,2024-08-02T00:00:00,2024-08-07T00:00:00
1884,5,62,10,2024-12-03,Early Bird,4,120.0,72.0,480.0,408.0,Refunded,2024-12-03T00:00:00,2024-12-07T00:00:00
1885,36,51,6,2024-10-25,Premium,3,160.0,72.0,480.0,408.0,Paid,2024-10-25T00:00:00,2024-10-28T00:00:00
1886,19,120,3,2025-01-08,Premium,4,110.0,44.0,440.0,396.0,Paid,2025-01-08T00:00:00,2025-01-11T00:00:00
1887,12,292,9,2025-01-11,Standard,5,180.0,90.0,900.0,810.0,Pending,2025-01-11T00:00:00,2025-01-14T00:00:00
1888,52,72,6,2024-09-20,Standard,1,150.0,7.5,150.0,142.5,Paid,2024-09-20T00:00:00,2024-09-23T00:00:00
1889,4,46,1,2024-05-06,Early Bird,4,180.0,36.0,720.0,684.0,Paid,2024-05-06T00:00:00,2024-05-07T00:00:00
1890,43,43,8,2024-07-10,Premium,1,75.0,0.0,75.0,75.0,Paid,2024-07-10T00:00:00,2024-07-15T00:00:00
1891,45,58,2,2024-06-20,Standard,5,180.0,135.0,900.0,765.0,Refunded,2024-06-20T00:00:00,2024-06-20T00:00:00
1892,47,261,10,2024-10-03,Standard,5,240.0,120.0,1200.0,1080.0,Paid,2024-10-03T00:00:00,2024-10-07T00:00:00
1893,60,62,2,2024-07-22,Early Bird,3,150.0,22.5,450.0,427.5,Paid,2024-07-22T00:00:00,2024-07-26T00:00:00
1894,33,192,8,2024-05-04,Early Bird,2,60.0,18.0,120.0,102.0,Paid,2024-05-04T00:00:00,2024-05-08T00:00:00
1895,12,243,6,2025-01-30,VIP,1,150.0,0.0,150.0,150.0,Refunded,2025-01-30T00:00:00,2025-02-04T00:00:00
1896,6,44,9,2024-08-21,VIP,2,45.0,13.5,90.0,76.5,Pending,2024-08-21T00:00:00,2024-08-24T00:00:00
1897,6,139,10,2024-08-30,Premium,1,45.0,6.75,45.0,38.25,Pending,2024-08-30T00:00:00,2024-09-04T00:00:00
1898,28,297,6,2024-06-19,Early Bird,5,180.0,135.0,900.0,765.0,Paid,2024-06-19T00:00:00,2024-06-21T00:00:00
1899,3,46,4,2024-10-13,Early Bird,3,135.0,0.0,405.0,405.0,Paid,2024-10-13T00:00:00,2024-10-15T00:00:00
1900,28,250,2,2024-08-24,VIP,4,240.0,48.0,960.0,912.0,Pending,2024-08-24T00:00:00,2024-08-28T00:00:00
